transaction_amount,transaction_hour,account_age_days,transactions_last_1h,transactions_last_24h,failed_attempts,new_device,location_changed,international_transaction,device_change_count,avg_historical_amount,is_fraud
395.9,15,171,4,14,2,0,0,0,0,1762.65,0
13.85,21,471,7,50,2,1,1,0,2,1075.91,1
2403.87,17,239,2,6,2,0,0,0,0,203.4,0
175.83,2,296,2,14,0,0,0,0,1,437.65,0
53.2,23,671,1,6,1,0,0,0,2,173.05,0
15.67,0,84,1,7,0,0,0,0,0,528.55,0
3718.11,5,1652,2,6,2,1,0,0,0,410.1,1
1329.99,18,840,1,7,3,0,1,1,0,116.0,1
781.73,21,123,0,0,0,0,0,0,0,487.71,0
8809.06,18,815,2,5,0,0,0,0,2,238.88,0
2852.6,10,511,1,7,1,0,0,0,1,808.03,0
12387.59,7,974,1,3,1,0,0,0,0,4524.62,0
135.76,4,428,1,3,2,1,1,0,2,505.52,0
1041.25,19,409,1,6,1,0,0,0,0,810.72,0
97.02,8,1,2,10,1,0,0,0,0,417.16,0
777.38,14,234,0,0,1,1,0,0,1,1723.87,0
755.27,20,81,3,11,1,1,1,1,1,1999.46,0
2807.14,13,142,1,2,5,0,0,0,1,116.83,0
1174.2,3,1406,2,15,0,1,0,0,0,313.47,0
2793.67,23,32,2,7,0,0,0,0,1,1075.2,0
3150.01,23,467,2,5,5,0,0,0,0,268.85,0
27788.93,7,69,0,0,0,0,0,0,0,425.75,0
683.38,19,2,0,0,3,1,0,0,1,1337.53,1
267.33,16,254,2,5,1,0,0,0,0,2203.38,0
1586.25,1,64,2,14,5,0,0,0,1,417.33,0
329.17,19,1228,1,7,0,0,0,0,0,445.44,0
10126.81,15,83,2,14,0,0,0,0,0,2137.62,1
717.07,9,77,0,0,1,0,0,0,1,636.15,0
469.48,1,11,2,4,1,0,0,0,1,2868.27,0
540.79,10,146,0,0,0,1,0,0,0,164.07,0
3221.58,9,8,0,0,0,0,0,0,0,834.85,0
865.56,18,252,3,13,5,0,0,0,0,569.51,0
418.84,13,257,2,13,1,0,0,0,0,1022.04,0
13333.41,10,19,2,4,0,0,0,0,1,1000.2,0
303.61,8,100,4,24,2,0,1,1,1,660.79,0
1156.73,6,651,2,15,5,0,0,0,1,495.94,0
2917.43,14,226,0,0,0,0,1,0,0,1142.69,0
94.92,19,208,6,29,0,0,0,0,0,301.67,0
2253.84,16,437,1,5,0,0,0,0,0,1303.04,0
225.28,2,458,2,7,0,0,0,1,1,400.92,0
3767.53,14,523,1,6,3,0,1,1,1,556.03,0
258.79,13,647,0,0,1,0,0,0,0,618.53,0
3099.99,7,96,2,4,0,0,0,0,1,884.31,0
5760.33,3,25,4,27,0,0,1,0,2,1050.39,0
3992.43,9,174,1,3,1,1,0,0,1,380.31,0
1598.75,1,705,2,12,0,0,0,0,1,357.88,0
775.14,13,29,2,14,2,0,0,0,0,251.78,0
461.91,7,313,1,2,0,0,0,0,0,261.53,0
9962.19,22,440,1,6,2,0,0,0,0,624.24,0
384.04,9,239,1,5,2,0,0,1,1,166.68,0
231.46,17,107,0,0,0,0,0,0,3,428.0,0
2975.16,14,144,3,11,0,1,0,0,0,226.95,0
332.22,4,27,1,2,5,0,0,0,0,245.59,0
263.72,21,126,0,0,0,1,0,0,0,896.65,0
125.79,12,16,1,3,1,0,0,0,0,226.78,0
531.46,17,472,1,4,0,0,1,0,1,792.65,0
968.67,1,833,1,7,3,0,0,1,0,162.29,1
1579.14,12,366,1,6,0,1,0,0,1,1241.96,0
4568.59,13,390,2,4,2,0,0,0,0,84.97,0
2417.16,9,233,2,15,1,0,0,0,0,620.43,0
823.61,3,61,3,18,1,0,0,0,0,303.05,0
814.61,14,2,2,9,2,0,0,0,1,510.54,0
2357.22,7,153,2,9,3,0,0,0,1,2921.77,0
7397.19,14,508,1,7,2,0,0,0,0,335.57,0
1325.4,13,1178,2,10,1,0,0,0,0,1149.01,0
542.56,20,205,3,15,0,1,0,0,0,845.61,0
247.32,8,165,0,0,0,1,1,0,1,72.92,0
125.49,19,215,2,11,1,0,0,0,0,171.8,0
2979.18,2,203,1,3,0,1,0,0,0,3904.41,0
2609.64,14,358,1,7,0,0,1,0,1,353.8,0
2607.23,23,483,1,3,3,0,0,0,0,988.1,0
904.16,16,560,1,6,5,0,0,0,1,637.06,0
9048.93,15,382,1,4,0,0,1,0,0,1711.4,0
530.5,3,210,0,0,0,0,0,0,0,3329.56,0
4595.83,10,1094,1,7,0,0,0,1,0,416.81,0
1034.72,7,453,1,4,0,0,0,0,0,361.19,0
440.31,2,203,3,17,3,0,0,0,1,240.17,0
2667.23,18,215,3,19,2,0,0,0,1,3018.44,0
2027.29,13,621,1,4,2,0,0,0,1,446.67,0
1873.3,8,211,1,3,0,0,0,0,0,2946.53,0
1238.82,2,265,2,4,3,0,0,0,1,860.19,1
1036.04,3,125,1,7,2,0,0,0,2,1798.27,0
39440.87,3,666,1,5,0,0,1,0,0,241.89,0
6479.41,10,269,0,0,2,0,0,0,2,132.17,0
3242.96,18,293,1,4,3,0,1,0,1,357.36,0
1296.86,15,775,1,3,0,0,0,0,1,961.8,0
4967.82,22,924,4,31,0,0,0,0,1,873.92,0
2385.09,21,634,3,23,0,0,0,0,0,491.76,0
1140.6,16,24,1,7,0,0,0,0,1,1095.25,0
695.52,9,213,2,14,0,1,0,0,1,721.58,0
971.29,23,153,4,21,0,1,0,0,0,602.24,0
10.0,16,87,1,4,0,0,0,0,1,1378.63,0
1504.03,15,874,0,0,0,0,0,0,0,1255.07,0
527.04,19,805,3,22,0,0,0,1,1,1748.6,0
11956.2,21,228,2,15,1,0,1,0,0,358.64,0
1128.92,5,52,3,13,3,0,0,0,0,1378.74,0
184.3,6,4,1,5,1,0,0,0,0,2009.58,0
1017.58,13,210,2,13,5,1,0,0,1,332.82,1
228.34,10,14,2,12,5,0,0,0,0,1671.16,0
2230.79,11,343,0,0,0,1,0,0,0,296.06,0
1696.67,13,342,0,0,5,0,0,0,0,1492.57,0
4613.58,4,836,4,21,1,0,0,0,1,1439.82,0
334.85,4,76,1,4,3,0,0,0,0,174.73,0
1154.03,19,169,2,4,0,1,0,0,0,504.65,0
141.52,21,716,3,6,1,0,0,0,0,119.54,0
3140.83,22,234,3,8,0,0,0,1,0,622.56,0
2388.23,14,22,2,4,5,0,0,0,0,1022.8,0
2307.01,0,42,3,15,5,1,0,0,1,1288.98,0
1099.3,23,612,0,0,0,0,0,0,0,276.54,0
2042.97,22,496,4,8,0,0,0,0,0,1873.4,0
12167.32,8,761,1,2,0,0,0,0,0,6113.63,0
715.05,2,46,1,5,5,0,0,0,0,405.36,0
1350.15,3,521,2,10,2,0,0,0,0,2712.87,0
215.04,15,388,0,0,0,0,0,1,0,510.04,0
298.15,6,96,0,0,0,0,0,0,0,3575.65,0
1269.93,21,1330,0,0,0,0,0,0,0,3191.33,0
5743.94,13,308,1,4,0,1,0,1,0,520.64,0
746.64,15,866,3,8,0,0,0,0,0,488.91,0
769.8,17,715,3,6,0,0,0,0,1,862.18,0
595.66,15,147,2,6,0,0,0,0,0,519.14,0
491.7,15,280,1,4,0,0,0,0,1,1588.01,0
1706.94,1,206,1,6,0,0,0,0,0,793.87,0
116.06,9,450,2,7,1,0,1,0,0,237.42,0
7490.64,6,323,0,0,5,0,0,0,0,254.58,1
404.18,14,560,0,0,0,0,0,0,0,359.8,0
3238.47,8,4,1,3,0,1,0,1,1,1399.63,0
163.2,6,424,1,5,0,0,0,0,0,598.53,0
2990.69,23,140,2,8,0,0,0,0,1,311.32,0
3004.65,15,92,2,4,0,0,0,0,0,3180.06,0
1951.4,2,589,1,4,3,0,0,0,1,1470.86,0
246.75,16,34,1,4,3,0,0,0,0,696.87,0
1594.51,22,94,1,5,1,0,0,0,0,210.52,0
185.94,7,83,1,7,1,0,0,0,0,364.4,0
750.59,1,198,3,18,0,0,0,0,0,93.45,1
5136.46,19,142,1,4,0,0,0,0,2,858.2,0
3622.98,2,465,0,0,0,0,0,0,0,433.38,0
1121.89,7,438,2,14,3,0,0,0,0,1069.2,0
254.12,1,143,0,0,5,0,0,0,1,5869.24,0
2888.18,18,209,0,0,2,0,0,1,0,433.71,0
1128.98,16,85,4,22,0,1,0,0,1,438.1,0
33.77,4,405,2,11,5,0,0,1,1,1211.82,0
3547.31,19,184,0,0,2,0,0,0,0,356.85,0
1057.49,16,52,1,7,5,0,0,0,0,177.37,0
6658.68,9,49,1,6,2,0,0,0,0,152.04,0
212.11,8,142,2,10,2,1,0,0,0,275.08,0
10.0,21,502,0,0,0,0,0,1,0,471.96,0
1666.74,5,9,2,15,1,0,0,0,0,831.16,0
1698.24,10,108,2,15,5,1,0,0,0,2069.23,0
86.83,1,64,2,6,2,0,0,0,0,669.75,0
252.71,22,1144,0,0,5,0,0,0,0,810.13,0
68379.38,11,445,0,0,0,0,1,0,1,1746.79,0
693.38,11,96,2,12,3,0,0,0,1,1199.4,0
3282.76,15,84,1,3,3,1,0,0,0,516.51,0
413.23,21,712,1,5,0,1,0,0,0,2438.38,0
47.68,23,77,0,0,0,1,0,0,0,237.48,0
849.47,11,2127,1,4,2,0,0,0,0,468.87,0
736.27,20,121,0,0,1,1,0,0,0,1224.8,0
601.95,17,32,1,2,3,0,0,0,1,2455.22,0
923.38,12,428,0,0,0,0,0,0,2,656.53,0
1630.11,14,343,3,12,0,0,0,0,1,182.84,0
875.53,15,3151,1,3,1,0,0,0,1,1938.25,0
164.68,3,591,2,9,2,0,0,0,1,816.04,0
2273.96,11,204,0,0,0,0,0,0,1,361.76,0
58.91,16,412,4,17,0,0,0,0,1,696.03,0
50.63,0,621,2,10,5,1,0,0,0,589.14,0
3323.49,21,263,1,3,1,0,1,0,1,646.01,0
2346.15,17,116,0,0,1,1,0,0,0,331.93,0
1006.17,21,86,1,4,0,0,0,0,0,404.34,0
135.21,15,127,2,5,3,0,0,0,0,1738.23,0
379.23,0,687,1,7,1,0,0,1,1,308.06,0
739.43,9,174,0,0,0,0,0,0,2,1438.44,0
100.1,18,123,2,15,0,0,0,0,1,492.79,0
361.93,15,598,0,0,3,1,0,0,3,347.97,0
2917.54,13,11,1,5,1,1,0,0,0,450.83,0
9329.7,1,328,2,14,0,0,0,0,0,514.1,0
584.55,23,755,2,9,0,1,0,0,2,313.79,0
3410.9,5,192,0,0,0,0,0,0,0,430.33,0
62.11,21,114,0,0,0,0,0,0,1,1156.43,0
2948.87,22,246,3,10,1,0,0,0,0,713.23,0
328.35,4,461,2,10,0,0,0,0,0,320.68,0
1738.92,11,265,2,11,0,0,0,0,0,164.31,0
756.25,3,2,0,0,0,0,0,0,0,1121.99,0
7947.57,21,29,2,13,0,0,1,0,0,528.35,0
295.4,23,466,1,7,1,0,0,0,0,662.44,0
2811.32,3,186,3,10,1,0,0,0,2,3023.19,0
721.07,4,560,0,0,3,0,0,1,0,838.32,0
864.84,6,382,2,9,1,1,0,1,0,407.01,0
832.32,5,317,0,0,1,0,0,0,2,760.81,0
308.43,12,845,2,9,0,0,0,0,1,381.68,0
1073.68,3,7,1,6,0,0,0,0,0,1803.92,0
998.27,12,61,3,7,0,1,0,0,0,1067.65,0
1574.76,3,357,2,11,1,0,1,0,1,450.9,0
1244.83,9,24,5,22,1,1,0,0,0,1390.65,0
3630.01,19,377,2,11,2,0,0,0,0,884.82,0
4382.01,0,1512,2,13,2,0,0,0,0,850.32,0
226.8,20,770,2,10,0,1,0,0,0,628.93,0
4036.6,7,326,2,7,0,0,0,0,1,725.87,0
185.03,6,819,1,2,0,0,0,0,0,1174.13,0
2648.59,4,45,7,26,3,0,0,0,0,302.16,1
2778.34,2,221,2,8,0,0,0,1,0,2714.99,0
62.37,14,204,3,17,0,0,0,0,0,562.58,0
1260.76,16,149,0,0,0,0,0,0,0,430.4,0
543.08,22,0,1,4,1,0,0,0,0,364.44,0
351.37,12,809,3,11,0,0,0,0,0,446.01,0
8318.84,14,548,2,8,0,0,0,0,1,1409.96,0
411.37,18,386,2,7,0,0,0,0,0,648.41,0
327.16,19,50,3,19,2,1,0,0,0,469.47,0
1228.49,13,173,4,31,0,0,0,0,0,1227.71,0
3066.78,20,942,4,25,0,0,0,0,0,538.26,0
886.72,12,350,2,4,0,0,0,0,0,476.35,0
6307.89,11,337,2,11,0,0,0,0,1,217.81,1
2431.99,23,891,2,12,0,0,0,0,0,333.7,0
41.79,22,299,1,6,0,0,0,0,1,499.09,0
495.62,8,332,2,13,1,0,0,1,0,233.25,0
472.12,2,154,3,15,0,0,0,0,0,2815.72,0
2250.8,10,169,0,0,5,0,0,0,0,1092.8,0
21.39,9,422,2,5,0,0,0,1,0,514.01,0
50187.16,0,141,0,0,0,0,0,0,0,1503.05,0
2432.17,16,298,3,6,0,0,0,0,0,440.38,0
1371.03,12,119,1,7,0,0,0,0,0,6341.53,0
6453.33,13,66,2,11,1,0,0,0,1,1944.75,0
36882.08,0,221,1,5,0,0,0,0,3,1656.59,0
4048.57,1,89,0,0,0,0,0,1,0,1437.46,0
4551.53,1,834,1,6,1,0,0,0,2,138.86,0
1334.13,6,132,1,3,0,0,0,0,0,564.95,0
886.88,8,332,2,12,0,0,0,0,1,118.12,0
537.17,23,111,0,0,2,0,1,0,0,1039.53,0
317.61,3,108,2,12,1,0,0,1,1,731.21,0
391.3,1,157,0,0,2,0,0,0,0,2530.54,0
144.63,18,903,0,0,3,0,0,0,1,1653.5,0
978.67,4,181,3,22,3,0,0,0,1,288.86,1
87.62,8,628,1,5,0,0,0,0,0,98.2,0
1460.27,23,80,4,14,3,0,0,0,0,454.03,0
1038.47,12,18,1,6,1,0,0,1,0,276.68,0
1367.04,11,555,2,13,5,0,0,0,0,543.05,0
501.1,18,284,2,15,5,0,0,0,1,340.76,0
110778.78,8,255,0,0,0,0,1,0,1,1632.8,0
8435.24,9,115,2,10,0,0,0,0,0,1927.57,0
169.56,18,27,2,9,0,1,0,0,0,299.12,0
1555.11,9,240,1,3,3,1,0,0,2,9575.14,0
440.54,11,736,0,0,0,0,0,0,1,497.66,0
239.43,13,46,0,0,0,0,1,0,0,295.45,0
146.92,7,966,0,0,0,0,0,0,1,2637.78,0
2097.13,15,117,3,19,1,0,0,0,0,2786.38,0
394.62,16,277,0,0,0,0,0,0,0,741.26,0
4683.21,19,25,4,11,0,0,1,0,2,2004.87,0
4869.14,3,202,0,0,5,0,1,1,0,360.73,1
8611.65,5,49,1,6,0,0,0,0,2,428.1,1
305.34,11,17,0,0,0,0,0,0,0,1004.31,0
2237.35,17,1240,0,0,2,0,0,0,0,662.4,0
2831.84,6,478,1,5,0,0,0,1,2,301.04,0
538.47,4,463,1,4,5,0,1,0,1,801.09,0
344.59,9,34,1,6,0,0,0,0,0,722.07,0
12262.25,5,967,2,12,0,0,0,0,0,551.24,0
1542.63,13,231,1,2,0,0,0,1,0,1451.75,0
2846.8,5,698,2,5,3,0,0,0,1,3310.39,0
319.54,13,4,1,2,3,0,1,0,0,239.39,0
176.1,11,129,4,12,0,0,0,0,0,1614.7,0
466.76,21,2019,6,14,0,0,0,0,0,6815.43,0
910.48,11,203,0,0,5,1,0,0,0,121.0,0
222.22,7,800,2,10,1,0,0,0,0,1423.63,0
1080.56,9,145,4,24,2,0,0,0,0,983.86,0
87.12,15,271,0,0,3,0,0,0,0,596.45,0
204.37,19,702,4,25,0,1,0,0,0,230.42,0
3000.0,7,339,1,2,0,1,0,0,1,1118.17,0
2712.66,8,471,1,4,1,0,0,0,0,1489.93,0
609.22,12,94,1,6,1,0,0,0,0,532.16,0
238.26,19,61,3,11,0,0,0,1,0,689.3,0
234.84,16,95,4,16,0,0,0,0,1,90.71,0
626.47,18,247,2,13,0,0,0,1,0,1163.12,0
2883.55,16,589,1,2,0,0,1,0,0,283.59,0
4413.26,6,159,1,5,1,0,0,0,0,551.73,0
520.71,0,303,2,13,0,0,0,0,0,265.18,0
194.37,19,596,1,6,0,0,0,0,0,407.09,0
1638.88,13,99,1,2,1,0,0,0,0,1440.17,0
318.84,16,783,1,7,0,0,0,0,0,190.54,0
504.02,12,1116,1,2,0,0,0,0,1,588.93,0
8005.74,1,14,1,7,0,0,0,0,0,416.25,0
3792.09,13,22,2,6,0,1,0,0,1,2348.24,0
1389.86,0,34,3,8,0,0,0,0,0,578.33,0
162.73,4,547,1,2,0,0,0,0,1,194.08,0
1505.82,6,76,1,4,0,0,0,0,2,681.45,0
5399.09,18,472,0,0,0,0,0,0,0,154.73,0
624.25,13,212,0,0,0,1,0,0,0,1206.22,0
8322.11,23,660,2,12,0,0,0,0,1,115.2,0
7624.47,13,603,3,15,0,0,0,0,0,720.88,0
13301.06,14,1171,1,7,5,1,0,0,1,1435.16,1
1733.44,4,105,3,9,0,0,0,0,0,341.01,0
2646.75,4,95,5,16,0,0,1,0,3,3090.06,0
9147.91,20,11,2,12,0,0,0,0,0,693.33,0
2145.42,23,192,1,3,0,1,0,0,0,113.6,0
517.05,1,224,4,12,1,0,0,0,0,364.09,0
559.58,17,1218,4,27,0,0,0,0,2,2390.7,0
1568.43,23,648,2,6,0,0,0,0,0,754.91,0
158.25,8,66,2,12,0,0,0,0,0,32.91,0
884.58,9,584,1,3,0,0,0,0,0,2018.04,0
5680.65,17,71,1,7,3,1,0,0,0,617.15,0
40.98,3,29,0,0,1,0,0,0,0,845.11,0
10956.88,7,662,0,0,1,0,0,0,0,236.66,0
5905.04,17,1360,1,7,0,0,0,0,1,513.45,0
550.24,19,33,1,2,3,0,0,0,2,391.78,0
2477.7,16,613,1,2,5,0,0,0,1,796.12,0
1101.82,15,715,1,5,0,1,0,0,0,766.35,0
6939.5,17,46,2,11,1,0,0,0,0,2263.81,0
4788.75,6,121,1,5,2,0,0,1,1,1212.11,0
134.28,0,482,1,4,3,0,0,0,1,1143.12,0
2646.24,0,601,2,15,0,0,0,0,0,900.8,0
805.58,17,159,2,12,1,0,0,0,1,754.18,0
1241.72,3,63,3,7,1,0,0,0,0,2944.66,0
367.87,22,381,2,13,0,0,0,1,0,522.92,0
15096.31,19,441,2,7,1,0,0,0,0,205.1,0
5219.17,20,255,1,6,0,0,1,0,0,120.77,0
361.53,19,57,2,4,0,1,0,0,0,217.9,0
148.13,3,679,1,6,5,0,0,0,0,2167.88,0
614.92,5,378,1,5,1,0,0,0,1,595.47,0
2104.33,2,742,2,12,0,0,0,0,1,921.95,0
1572.32,5,986,2,9,0,0,0,0,0,412.76,0
7184.63,12,597,3,20,0,0,0,0,0,705.18,0
3586.31,22,1162,2,15,0,0,1,0,0,416.3,0
4695.47,6,1125,1,6,1,0,0,0,0,568.29,0
1790.56,23,352,1,6,1,0,0,0,2,783.7,0
136.46,3,475,2,6,0,0,0,0,0,803.84,0
817.66,0,438,2,8,0,0,0,0,1,163.92,0
5378.34,5,354,5,13,5,1,0,0,0,659.51,1
1015.07,23,7,2,10,5,0,0,0,0,248.22,0
2332.36,4,160,1,4,5,0,0,0,1,215.54,0
679.85,12,38,3,11,0,0,0,0,2,746.39,0
233.99,18,130,2,4,1,0,0,0,1,199.81,0
911.4,3,25,1,7,3,0,0,0,0,198.22,0
1743.36,23,922,4,22,3,0,0,0,0,288.46,0
410.13,5,219,2,7,5,0,0,0,1,212.18,0
770.03,12,76,2,8,0,1,0,0,1,55.21,0
267.95,4,320,0,0,3,0,1,0,0,641.81,0
5877.39,12,79,1,6,0,0,1,1,1,906.1,0
705.08,9,595,3,9,1,0,0,0,0,2393.76,0
9692.75,2,133,3,21,0,0,0,0,0,581.95,0
10863.04,22,138,0,0,1,0,0,0,0,483.34,0
971.1,12,744,0,0,2,0,0,0,1,879.9,0
241.61,11,298,1,7,0,1,0,0,0,1652.89,0
48.0,3,796,1,6,1,0,0,0,0,2669.72,0
120.54,9,194,1,7,0,0,0,0,0,876.21,0
139.67,2,153,1,6,0,0,0,0,1,3183.41,0
8670.7,16,257,2,5,0,1,0,0,0,2693.31,0
1304.71,8,23,4,30,0,0,0,0,0,361.78,0
1967.28,0,61,2,6,5,0,0,0,0,40.06,0
39.23,17,90,3,14,1,0,0,0,0,236.47,0
181.83,8,619,2,8,3,0,0,0,0,402.49,0
4148.99,20,483,2,8,0,0,0,0,0,347.65,0
1686.08,19,78,1,6,0,0,0,0,0,464.07,0
879.36,8,118,2,7,5,0,0,0,1,228.45,1
2558.72,1,1053,3,15,0,0,0,0,2,1182.56,0
12755.23,18,32,0,0,0,0,0,0,0,334.29,0
787.16,15,289,0,0,0,0,0,0,0,547.42,0
1216.89,2,269,0,0,5,0,0,1,1,588.66,0
1463.95,15,472,2,6,0,0,0,0,0,977.67,0
39662.62,20,110,2,5,0,0,0,0,1,1220.23,0
47.04,12,996,1,6,0,0,0,0,1,1315.42,0
3055.92,2,192,0,0,2,0,1,0,1,1332.93,0
923.15,9,122,1,5,0,0,0,0,0,4584.82,0
2566.14,21,149,1,6,0,1,0,0,2,696.51,0
409.09,17,156,1,2,0,0,0,0,0,779.69,0
1018.97,5,80,1,7,0,1,0,0,0,703.28,0
3187.89,5,960,1,3,0,0,0,0,0,692.65,0
116934.04,17,70,0,0,0,0,0,0,0,552.98,0
3685.1,5,782,1,6,5,0,0,0,0,327.08,0
307.32,5,189,1,4,0,1,0,0,0,255.11,0
580.77,21,114,3,15,0,0,0,0,2,900.63,0
555.51,12,80,1,5,5,0,1,0,0,200.84,0
74.18,13,256,0,0,5,0,0,0,0,439.93,0
668.39,20,403,1,4,0,0,0,0,1,1740.87,0
3291.98,6,834,3,21,0,0,0,0,0,597.03,0
162.17,12,385,0,0,0,0,1,0,1,478.15,0
5285.51,14,241,0,0,0,0,1,0,0,880.91,0
2279.39,11,12,2,6,5,1,1,0,1,1588.47,0
364.55,20,901,0,0,0,0,0,1,0,208.04,0
886.88,0,849,2,7,1,0,1,0,0,723.73,0
12057.99,2,173,1,7,2,1,0,0,0,99.68,0
3295.53,17,10,0,0,5,0,0,0,0,1344.02,0
1111.18,21,482,1,5,1,0,0,0,0,567.23,0
767.76,7,572,1,3,0,1,0,0,1,2185.82,0
1230.18,1,285,2,10,2,0,0,0,1,2119.62,0
508.95,3,188,0,0,0,0,0,0,1,600.86,0
46.66,17,695,0,0,3,0,0,0,0,306.08,0
23465.04,12,78,2,7,2,0,0,0,1,778.83,0
1384.35,14,211,0,0,0,0,0,0,0,800.69,0
1992.65,1,9,1,4,1,0,0,0,2,547.21,0
1005.4,9,65,0,0,5,0,0,0,1,1436.9,0
364.06,1,1031,2,13,3,0,0,0,1,3203.61,0
829.74,20,314,1,6,1,0,0,0,0,1048.05,0
99.57,11,597,2,11,0,0,0,0,0,937.08,0
33377.25,4,243,2,11,1,0,0,0,0,2967.63,0
172.13,11,657,0,0,2,0,0,1,0,1119.75,0
233.24,22,282,0,0,3,1,0,0,0,736.5,0
566.58,0,1,2,14,0,0,0,0,1,524.03,0
7571.25,1,839,2,15,0,0,0,0,1,169.73,0
1120.76,15,58,1,4,0,0,1,0,1,1498.8,0
171.71,21,218,2,4,2,0,0,0,0,1801.51,0
7197.63,1,236,3,14,1,0,0,0,1,253.65,0
3282.96,15,17,2,6,0,0,0,0,0,346.31,0
2459.35,19,19,1,3,1,0,0,0,0,127.07,0
3208.64,15,524,3,11,2,1,0,0,0,433.86,0
39796.84,5,130,3,8,1,0,0,0,1,1490.32,1
29075.24,12,192,1,2,5,0,0,0,1,828.78,0
391.48,11,303,4,18,0,0,0,0,0,1198.99,0
12529.33,22,170,2,7,5,0,0,0,0,401.71,1
1948.38,9,544,2,7,0,0,0,0,1,341.67,0
2318.43,4,787,0,0,2,0,0,0,0,1473.61,0
86.63,7,22,0,0,2,0,0,0,1,522.55,0
849.31,5,368,2,12,1,0,0,0,1,373.49,0
324.01,4,139,1,5,1,1,0,0,0,722.54,0
3797.46,19,319,3,23,1,1,0,0,0,235.93,1
5467.74,21,241,2,14,0,0,0,0,0,1220.41,0
48.83,5,148,0,0,1,0,0,0,2,472.16,0
1060.98,21,36,4,27,1,0,0,0,1,266.13,0
5900.5,16,299,1,3,2,0,1,0,1,75.87,0
828.8,5,43,0,0,0,0,0,0,1,501.3,0
3273.44,16,61,3,18,5,0,0,0,0,521.1,1
1857.06,4,1469,1,3,2,0,0,0,0,500.26,0
1830.77,22,139,2,9,0,1,0,0,1,134.3,0
729.99,16,320,1,3,3,0,0,0,0,834.57,0
176.82,16,115,1,3,0,0,0,0,1,1248.0,0
203.92,12,732,1,2,0,1,0,0,0,162.02,0
3178.07,21,121,2,11,2,0,0,0,0,463.45,0
1129.11,6,166,2,4,1,0,0,0,1,216.99,0
890.9,21,342,2,12,3,0,0,1,0,402.14,0
580.66,20,744,1,7,2,0,1,0,1,167.17,0
693.82,5,618,1,4,5,0,0,0,1,1564.22,0
5273.07,13,111,2,8,1,0,0,0,0,167.78,0
663.24,15,645,2,11,0,1,0,0,0,300.41,0
146.7,2,440,1,5,0,0,0,0,0,312.44,0
3345.86,8,1674,1,5,0,0,0,0,1,1162.11,0
806.48,14,1000,2,12,2,0,0,0,2,1396.3,0
1149.51,20,278,0,0,5,0,0,0,0,981.87,0
12226.58,17,505,0,0,0,0,0,0,2,365.72,0
1063.33,9,308,3,13,3,1,0,0,1,93.99,1
1692.18,9,329,4,22,0,0,0,0,1,398.76,0
187.09,22,39,0,0,0,0,0,0,0,165.21,0
788.79,2,0,2,6,2,0,0,0,1,625.66,0
2736.1,0,18,0,0,2,0,0,0,2,751.22,0
106.37,2,1241,2,4,0,0,0,0,1,152.48,0
1482.18,4,49,3,7,2,0,0,0,1,1602.4,0
1275.62,6,16,0,0,1,0,0,0,0,1317.11,0
1166.7,2,135,0,0,1,0,0,0,1,592.58,0
5196.49,3,323,4,25,0,0,0,0,0,882.56,0
1811.04,16,1082,1,6,0,1,0,0,0,2317.37,0
10067.9,2,439,0,0,0,0,0,0,0,448.91,0
247.06,22,118,5,32,3,1,0,0,0,1924.16,1
1344.65,3,1021,1,5,0,0,0,0,1,559.1,0
1244.76,1,13,1,4,2,0,0,0,1,183.43,0
220.55,13,1411,3,18,0,1,0,0,1,500.61,0
4602.9,4,22,4,25,5,1,1,0,1,1022.54,1
35846.81,20,511,1,3,3,0,1,0,0,399.38,0
1069.01,1,16,0,0,0,0,0,0,0,6698.82,0
2339.12,14,978,0,0,1,0,0,0,0,1801.61,0
1244.86,10,41,0,0,2,0,0,1,0,1895.66,0
376.01,21,18,0,0,1,0,0,0,0,6951.43,0
71.44,9,803,2,8,0,1,0,0,0,612.34,0
380.44,19,36,2,15,0,0,1,0,1,471.02,0
135.92,0,583,3,14,5,0,0,1,0,1571.51,0
14131.38,18,501,3,8,0,0,0,1,0,757.51,0
922.73,13,333,2,6,0,0,0,0,0,344.37,0
652.7,22,173,3,7,0,0,0,0,0,436.13,0
4161.92,21,902,1,3,0,0,0,0,0,100.76,0
203.85,13,747,1,3,2,1,0,0,0,1024.71,0
347.13,0,202,3,12,3,0,1,0,0,1439.01,1
1214.53,8,96,2,14,0,0,0,0,3,3735.25,0
5131.5,16,116,1,6,0,0,0,0,0,2679.7,0
2327.45,13,90,1,4,0,0,0,0,0,4535.0,0
1591.59,12,284,0,0,0,1,0,0,0,718.95,0
1232.96,12,740,1,4,3,0,1,1,1,908.25,0
1998.9,5,542,3,6,0,0,0,0,0,425.94,0
1483.97,6,579,0,0,3,1,0,0,0,681.63,0
233.93,1,217,2,7,0,0,0,0,2,961.62,0
1175.11,7,142,1,7,3,1,0,0,0,1080.75,0
219.09,23,516,2,12,2,0,0,0,2,317.73,0
1238.46,5,575,3,8,0,0,0,0,1,831.19,0
533.27,2,433,0,0,1,0,0,0,1,200.68,0
49467.56,17,11,2,9,0,0,1,0,1,1127.38,0
1032.93,17,325,0,0,5,0,0,0,1,1267.79,0
133.44,21,155,2,8,2,1,1,1,0,2000.38,1
896.71,22,79,0,0,0,0,0,0,0,418.77,0
